30.83;1419.0793;1909.0188;2620.1531;2566.847;1226.4676
30.78;1481.0075;1985.2681;2246.5504;2636.7904;1302.6765
30.73;1390.3935;2113.8538;2398.0066;2502.2752;1458.7564
30.68;1272.8037;2202.3839;2590.1313;2483.2245;1502.9604
30.63;1371.6759;2420.9243;2542.9314;2516.918;1425.8074
30.58;1519.138;2312.6849;2515.1503;2511.1426;1342.1011
30.53;1723.4508;2095.1393;2771.905;2514.4319;1336.2122
30.48;1568.0641;1917.699;2354.6685;2580.2537;1344.2297
30.43;1546.6281;2033.0399;2196.9176;2485.158;1432.8195
30.38;1521.9105;2028.3486;2625.6175;2536.7426;1272.2565
30.33;1612.1982;2131.0869;2542.2177;2493.5446;1350.265
30.28;1512.1328;2267.258;2677.3446;2263.147;1660.2091
30.23;1468.2472;1974.9069;2714.8125;2501.3454;1506.9148
30.18;1592.7013;2015.6246;2761.4139;2653.5338;1245.4153
30.13;1763.1424;2180.1694;2519.2266;2705.2689;1351.208
30.08;1667.6963;2087.0304;2581.8831;2784.5157;1386.1158
30.03;1734.9019;1847.3246;2506.9278;2712.5811;1460.5938
29.98;1806.3188;1928.0625;2543.6296;2650.0711;1455.3785
29.93;1777.5961;2118.3537;2805.1588;2557.978;1518.4354
29.88;1421.9047;2142.5171;2508.2781;2584.5529;1724.166
29.83;1455.2784;2356.7087;2598.4784;2438.7833;1427.1711
29.78;1586.6053;2201.2542;2648.8587;2509.7218;1535.0118
29.73;1516.1386;1915.6593;2556.1378;2615.6086;1386.2401
29.68;1612.8507;2216.708;2566.1137;2770.0914;1444.4925
29.63;1582.5888;2380.3958;2626.7377;2388.4128;1372.167
29.58;1580.5759;2211.0775;2347.9859;2649.7387;1439.76
29.53;1721.3577;2267.9804;2533.7427;2692.6741;1429.9718
29.48;1909.7028;2307.8324;2618.7934;2677.3993;1394.086
29.43;1456.1307;2275.4655;2629.7604;2696.8103;1337.6426
29.38;1611.728;2398.5529;2528.1055;2641.172;1482.1273
29.33;1419.0081;2433.78;2416.1993;2788.9827;1591.8381
29.28;1520.9793;2260.8062;2432.9947;2740.7528;1722.3817
29.23;1599.6197;2526.7531;2352.3892;2844.3362;1561.3362
29.18;1398.3823;2408.4009;2537.4121;2732.8867;1447.448
29.13;1444.9259;2220.5297;2499.5196;2710.304;1493.8781
29.08;1821.0586;2155.6164;3014.3503;2784.4738;1514.2322
29.03;1826.7348;2305.4357;2578.2658;2774.9953;1474.1003
28.98;1412.8288;2390.3444;2524.6544;2898.898;1613.3151
28.93;1508.4923;2455.3609;2934.3052;2704.3629;1678.0007
28.88;1471.1978;2205.4151;2961.9814;2991.6491;1589.385
28.83;1737.0238;2269.077;2772.1627;2986.2668;1513.3107
28.78;1807.802;2245.4025;2662.636;2904.3908;1567.253
28.73;1602.1293;2354.321;2995.2832;2742.8737;1541.7333
28.68;1566.6165;2225.1396;2737.6401;2790.4184;1433.1969
28.63;1710.5035;2588.9688;2666.759;3033.6426;1601.985
28.58;1662.5906;2387.5235;2738.4939;2980.2259;1511.5441
28.53;1553.8073;2570.325;2952.6984;2895.2768;1511.4437
28.48;1718.0035;2744.9152;3223.8397;3050.5275;1524.0334
28.43;1599.8148;2576.3197;2988.5442;3065.4273;1531.0269
28.38;1650.4815;2612.9285;2838.4816;3026.0864;1406.4358
28.33;1612.7962;2889.6826;3102.1228;2999.4003;1361.9823
28.28;1660.9807;2704.4595;2833.3046;2947.9413;1525.9422
28.23;1662.201;2491.2729;3012.2835;2876.3097;1460.4468
28.18;1666.8873;2526.6851;3029.5874;3181.3994;1546.479
28.13;1767.4489;2820.9372;3002.3204;3174.6797;1510.0944
28.08;1720.3608;2559.5405;3073.3749;3192.538;1536.5241
28.03;1762.937;2610.2911;3113.9998;3277.4803;1713.4587
27.98;1751.2284;2636.4541;3274.2103;3107.6792;1604.5041
27.93;1799.9819;2767.759;3300.3784;3487.8264;1549.1866
27.88;1940.0471;2614.1153;3281.969;3107.6806;1575.6948
27.83;1605.6974;2758.15;3051.5477;3183.3765;1605.3222
27.78;1535.3967;2825.9412;3234.9316;3178.9488;1692.0583
27.73;1727.5682;2658.6894;3266.397;3232.052;1687.0687
27.68;1866.6886;2669.5617;3252.8361;3310.2061;1763.9173
27.63;1647.5794;2804.9245;3415.6369;3388.5431;1776.387
27.58;1923.2034;3017.9107;3200.8127;3574.6627;1867.023
27.53;2034.4318;3147.6354;3194.9251;3643.835;1765.8666
27.48;1780.05;2869.206;3078.3026;3368.5239;1693.3378
27.43;1811.9408;2910.2999;3213.7984;3669.0372;1699.0529
27.38;1960.5585;2713.0276;3137.6837;3966.658;1677.5805
27.33;1895.314;2888.3292;3399.471;3521.7911;1738.7037
27.28;1781.4835;2945.4717;3773.8612;3563.1158;1624.6666
27.23;1699.0899;2999.2647;3756.1136;3763.8567;1749.6102
27.18;1884.0229;2965.525;3941.0973;3631.3036;1629.8853
27.13;1881.706;3099.3851;3981.2589;3678.9121;1779.0178
27.08;1791.4967;3105.5527;3873.0533;3756.4046;1794.2765
27.03;1996.4079;3442.9814;3981.2778;3586.0609;1705.5651
26.98;2017.6076;3520.3797;3699.657;3605.7787;1940.4729
26.93;2127.4446;3176.1234;3821.437;4158.9079;1725.2058
26.88;1850.6579;3267.2324;3937.0405;3853.6047;1847.2299
26.83;1902.1718;3404.4469;3899.2464;3942.6541;1880.9625
26.78;2003.2588;3468.6369;4052.4356;3906.0417;1977.1904
26.73;1778.5075;3445.8559;3965.748;4244.8342;1949.7813
26.68;2039.1329;3381.2895;4408.4078;4289.6275;1965.6736
26.63;2129.3519;3563.0123;4338.5446;3972.1763;1743.295
26.58;1812.9502;3369.0147;4069.129;4219.0568;1939.6265
26.53;2178.8135;3564.6037;3914.2237;4103.2174;1924.2395
26.48;2023.8604;3531.7849;3951.2631;4463.1214;2180.6681
26.43;2046.4608;3626.0056;4424.7564;4298.4986;1892.6688
26.38;2258.9654;3713.629;4508.2333;4229.6704;1735.485
26.33;2221.9421;3417.5309;4473.6676;4279.433;2062.2272
26.28;2235.9186;3497.4956;4229.75;4491.1525;2351.9137
26.23;2118.5535;3708.8635;4196.3766;4322.4042;2130.6917
26.18;2074.0972;3727.8231;4172.3369;4324.6974;2429.7011
26.13;2333.2004;3387.0219;4503.009;4592.1717;2212.7875
26.08;2267.35;3916.6037;4208.7545;4606.5514;2299.8091
26.03;2091.8538;3949.0192;4495.842;4768.5362;2135.0527
25.98;2309.6074;4227.6466;4265.6164;4538.2449;2300.0692
25.93;2215.7201;3761.3543;4289.5829;4940.7402;2371.6862
25.88;1900.6195;3921.5318;4588.1063;4677.4438;2284.8462
25.83;2257.6278;4059.2163;4602.6985;4763.0039;2296.1161
25.78;2436.8171;4075.1174;4896.2376;5116.5512;2165.5896
25.73;2579.1694;4168.6266;4879.8208;4927.1895;2072.8833
25.68;2603.5283;4237.2033;4817.289;4875.7913;2311.2295
25.63;2627.4698;4316.6137;5112.3524;5127.6865;2612.6318
25.58;2630.6609;4331.5324;4939.9723;5358.8324;2565.5065
25.53;2614.8405;4573.4769;5072.0315;5057.945;2508.3381
25.48;2598.7817;4597.9532;5402.3219;5308.9471;2470.6588
25.43;2636.2701;4640.2121;5548.4877;5455.9713;2397.4597
25.38;2440.9328;5048.207;5832.9454;5405.2508;2535.7538
25.33;3091.3349;4814.2599;5395.4009;4977.9868;2393.1594
25.28;3140.6474;4625.4471;5497.8685;5387.0872;2641.6493
25.23;3095.5204;4840.0259;5844.4735;5745.402;2480.0078
25.18;2918.6826;5073.6794;6008.1392;5583.678;2267.1068
25.13;2881.4624;4411.38;5797.7736;5364.8879;2675.7363
25.08;3044.0606;4731.0258;5412.2763;5756.9102;2579.2139
25.03;3236.4983;4629.0148;5646.4414;5630.2486;2610.74
24.98;3257.6039;4509.8279;6136.1899;5878.3407;2480.9134
24.93;2861.3238;4823.167;5952.6331;5988.9153;2354.0805
24.88;2922.2408;4734.4283;5707.857;6035.5634;2516.0408
24.83;2987.6568;4767.1062;5640.9792;5921.0314;2687.5606
24.78;3344.0957;5235.6714;5678.2912;6239.6009;2845.1723
24.73;3451.2992;5130.5871;6308.8898;5840.6065;2793.4017
24.68;3486.4145;4981.0494;5972.8793;5738.7418;3106.4036
24.63;3100.6232;4792.2941;5663.3043;5776.6666;2810.6093
24.58;3227.4891;4919.2957;6144.2138;6314.4658;2984.7473
24.53;3166.2419;5469.6461;6220.9849;5835.5375;2828.3869
24.48;3367.2624;5316.1288;6275.6647;6123.2319;2770.6088
24.43;3289.3359;5095.3156;5870.4194;5775.8463;2628.9431
24.38;3325.5183;5478.5397;5716.2838;6427.4813;2910.7721
24.33;3346.7815;4966.5742;6221.8439;6411.1161;2741.2255
24.28;3357.1493;5338.8103;5757.5468;6297.3916;2927.9932
24.23;3765.0411;5193.3335;5831.8213;6040.7991;2950.6633
24.18;3422.9213;5082.9373;6270.2375;5828.5273;2859.8393
24.13;3303.8511;4878.4544;5804.0654;5782.3091;2808.0801
24.08;3488.0538;5151.1373;6046.7545;5929.3945;2834.3239
24.03;3598.2678;4989.3663;6046.0101;5855.0975;2949.1615
23.98;3576.5986;5038.5448;5886.6925;6489.5105;2743.2829
23.93;3380.9774;4937.2336;5898.1611;6197.318;2663.873
23.88;3397.2857;4825.3087;5715.5614;5811.6205;2629.0856
23.83;3340.939;4907.6338;5572.6231;5551.8512;2799.0755
23.78;3190.4131;5224.718;5485.9264;6155.669;2759.2978
23.73;3372.2988;4958.8773;5541.947;5885.6584;2746.1929
23.68;3125.8359;4713.6861;5703.4296;5726.2694;2877.1894
23.63;3113.7786;4716.2851;5507.9028;5914.1715;2814.859
23.58;3212.0144;4666.8788;5821.7898;5607.2906;2548.821
23.53;3485.0412;4532.2958;5155.4824;5716.2535;2669.5716
23.48;3039.0991;4345.5915;5252.4175;5795.868;2799.0344
23.43;3024.3293;4340.5712;5109.6843;5713.1307;2609.0537
23.38;3107.0182;4509.6542;4922.5248;5366.8682;2597.4708
23.33;2946.2693;4019.1808;5396.4471;5364.777;2221.7076
23.28;2745.7681;4162.8833;4985.904;5313.6323;2270.9752
23.23;2720.1447;4206.6715;4993.7525;5140.9366;2390.656
23.18;2725.5551;3905.4431;4717.3721;5010.0508;2447.0016
23.13;2919.12;3592.3878;4610.998;4730.5394;2277.3095
23.08;2912.6265;3769.4455;4463.415;5068.0979;2241.2645
23.03;2759.86;3455.1182;4490.9724;4709.1557;2348.4407
22.98;2301.4482;3651.4341;4522.6576;4852.6308;2341.491
22.93;2419.8785;3504.4414;4394.8861;4655.3616;2096.4281
22.88;2605.0289;3186.4356;4225.8036;4458.6057;2070.4138
22.83;2526.1145;3437.9683;4195.0364;4299.0024;2207.6529
22.78;2240.674;3462.4692;4019.1912;3689.4591;1991.4097
22.73;2135.525;3386.9435;4182.8242;4028.351;2047.3864
22.68;2330.3798;3120.7396;3600.545;3954.0494;2051.8228
22.63;2477.1796;3080.5604;3460.8796;4153.5326;2117.6513
22.58;2420.6143;2949.3679;3348.8356;4002.6918;1881.8159
22.53;2292.5366;2992.7222;3223.0166;3618.1911;1848.2979
22.48;2069.1585;2919.8404;3197.3508;3444.9468;1659.3456
22.43;2215.1567;2668.4789;3196.2906;3597.4634;1719.4798
22.38;2134.4846;2435.5144;3198.4287;3375.2308;1604.5806
22.33;2168.8503;2420.4823;2788.3211;2838.9026;1622.8473
22.28;1841.9362;2418.5265;2805.2058;3096.9528;1529.0262
22.23;1798.1221;2340.1938;2859.157;2979.6547;1298.4653
22.18;1956.3876;2260.3186;2912.4727;2925.1478;1316.4671
22.13;2010.7593;2188.1082;2713.437;3005.8266;1440.6919
22.08;1629.4856;2484.5925;2399.9455;3008.1976;1479.979
22.03;1754.99;2346.9154;2691.3576;2869.1222;1319.7627
21.98;1850.2544;1966.9138;2534.0964;2888.1791;1500.642
21.93;1922.4494;1978.8075;2282.5728;2549.6147;1524.8964
21.88;1733.3547;1954.8796;2154.6957;2301.6934;1420.6471
21.83;1616.2381;1955.3858;2268.7794;2534.9723;1403.7494
21.78;1707.2663;2047.7264;2134.7766;2599.6703;1359.8771
21.73;1438.7356;1887.3577;2306.3251;2671.7898;1311.3127
21.68;1545.8548;1794.9937;1958.8916;2298.8337;1299.065
21.63;1644.0121;1954.5778;2000.0106;2232.1939;1226.2538
21.58;1414.9662;1966.135;2089.3649;2221.6636;1088.6879
21.53;1427.8264;1692.3327;2129.7855;2013.2546;1132.0285
21.48;1542.2133;1686.5829;2014.6849;2004.2769;1052.3615
21.43;1583.6762;1686.4816;2014.1144;2141.0714;1095.7059
21.38;1636.4841;1711.2545;1891.4177;2175.6387;1126.7391
21.33;1382.1146;1537.4507;2081.3005;2144.4963;1163.2745
21.28;1401.9707;1667.5154;1964.7939;2191.4977;1177.0198
21.23;1573.6351;1738.6649;1951.2448;1937.7659;1148.8216
21.18;1504.6322;1619.8933;1796.7475;1860.5118;1277.8943
21.13;1352.1023;1601.3749;1754.0666;1759.4162;1407.2576
21.08;1311.6395;1492.1476;1872.1362;1983.9398;1328.7543
21.03;1602.0876;1550.7631;1687.0589;1772.7012;1273.4311
20.98;1391.534;1549.7095;1706.2634;2035.9308;1362.3994
20.93;1307.8871;1843.8371;1686.8873;1892.9388;1376.1119
20.88;1415.1585;1461.9004;1659.9777;1714.4763;1512.5227
20.83;1393.6702;1582.3025;1715.9897;1917.3019;1700.9481
20.78;1396.1295;1526.1244;1799.225;1729.6168;1753.8041
20.73;1343.3574;1397.2066;1731.7034;1887.2572;1698.7347
20.68;1313.1184;1449.9126;1497.3007;1744.3244;1879.5956
20.63;1402.6395;1435.2914;1505.1567;1725.13;1970.8546
20.58;1303.7217;1363.6829;1556.8437;1719.0008;1724.0583
20.53;1514.3543;1337.9022;1630.2248;1776.3265;1408.0724
20.48;1439.4046;1498.5272;1514.9647;1684.477;1401.2913
20.43;1421.0662;1295.051;1338.9031;1716.0749;1503.6649
20.38;1301.36;1491.1778;1650.7311;1629.2936;1436.6091
20.33;1286.975;1488.995;1733.0414;1614.3309;1400.2375
20.28;1324.0649;1436.0466;1609.4399;1839.5544;1261.7117
20.23;1255.0312;1360.4773;1597.2734;1509.6737;1170.1475
20.18;1275.9409;1207.0589;1652.86;1687.2098;1219.3707
20.13;1200.451;1474.3145;1530.7725;1555.6557;1081.0299
20.08;1078.7356;1583.8942;1437.2064;1574.791;1098.3067
20.03;1289.2426;1506.4573;1451.7128;1565.3401;1085.0861
19.98;1335.4179;1501.7615;1499.3572;1339.5273;841.7574
19.93;1511.0675;1547.7038;1331.8523;1578.5576;1079.0067
19.88;1431.45;1415.7054;1416.7952;1496.3511;1068.497
19.83;1270.2784;1476.6666;1317.4153;1365.1784;1053.3226
19.78;1249.682;1483.7848;1293.0225;1364.2875;1076.9292
19.73;1372.8834;1511.9465;1394.0064;1629.6715;892.17502
19.68;1331.9995;1389.9435;1425.8907;1406.0563;924.24074
19.63;1208.3416;1665.2894;1322.5335;1608.1315;873.09145
19.58;1116.6079;1424.7758;1523.5146;1436.8195;843.28368
19.53;1182.715;1436.3646;1472.7081;1355.2063;879.83382
19.48;1348.9657;1505.7455;1253.9229;1219.4049;871.24388
19.43;1208.8322;1443.3073;1101.6142;1306.7638;665.02831
19.38;1346.479;1315.5033;1333.8605;1184.6696;757.55236
19.33;1223.6757;1351.4333;1428.3313;1244.2708;935.27937
19.28;1231.2527;1292.6383;1218.4396;1418.2503;839.21062
19.23;1444.5628;1361.0946;1279.8919;1327.3477;780.85291
19.18;1312.6011;1589.7906;1167.5359;1257.9645;927.48954
19.13;1429.5877;1302.6238;1155.421;1170.025;797.80624
19.08;1372.3233;1256.5373;1247.8397;1099.8562;764.82552
19.03;1231.9525;1307.2811;1227.0591;1167.2574;814.69704
18.98;1212.3642;1418.3123;1185.8788;1316.0814;650.10224
18.93;1269.5454;1417.0055;1015.6216;1273.0712;693.88503
18.88;1181.7079;1431.8269;968.70972;1097.3503;712.47933
18.83;1208.7924;1133.7418;1221.2102;1274.4706;750.53728
18.78;1365.4603;1079.5815;1307.337;1255.2351;613.36029
18.73;1162.2896;1338.8276;1217.7015;1030.0706;551.6568
18.68;1187.724;1218.0086;1097.9473;1151.4908;613.26788
18.63;1301.8707;1395.6505;1020.6651;1212.9322;617.95497
18.58;1361.384;1281.8809;1134.6433;1132.7483;646.66033
18.53;1399.2997;1222.5939;1204.0641;1284.6187;560.3946
18.48;1372.8064;1196.5219;1224.9518;1091.4876;564.73442
18.43;1378.4649;1269.1128;1196.1521;991.62416;616.35955
18.38;1238.2774;1266.7581;1124.2431;1138.4196;522.20272
18.33;1112.9287;1315.48;952.57158;1161.3417;492.38519
18.28;1209.2797;1307.0194;1093.1265;1122.7382;599.45207
18.23;1351.6925;984.30417;1017.8164;981.14464;637.20474
18.18;1242.0105;1114.7464;1124.1825;1070.7323;587.16338
18.13;1158.8905;1050.0306;1189.29;1028.7177;474.06109
18.08;1048.4103;983.18419;1027.4156;985.92796;610.7826
18.03;1188.0876;1117.3943;1060.7817;1061.7332;596.06657
17.98;1256.7276;1195.3678;944.07255;1094.1469;571.20817
17.93;1305.0844;1189.9486;1107.3912;1011.8532;589.09985
17.88;1228.5787;1171.1612;1031.093;992.63415;533.01491
17.83;1362.8446;1214.8138;989.06014;1033.8265;420.62991
17.78;1271.266;1201.9489;951.00706;1048.8434;503.36379
17.73;1281.3961;1185.3987;1011.8227;1046.3978;516.19304
17.68;1393.2928;1381.9121;808.90295;1013.2389;456.35519
17.63;1079.2231;1403.5266;968.82436;1039.2065;621.58791
17.58;1224.347;1203.5261;918.88595;939.51899;545.07562
17.53;1180.0014;1191.2524;1047.6239;953.9537;510.73726
17.48;997.4549;1324.0173;942.18881;989.94989;514.09427
17.43;1269.9401;1248.592;1059.174;982.15341;518.08679
17.38;1264.1445;1104.1654;805.07073;930.0402;554.94595
17.33;1330.0792;1069.9647;850.93164;1030.1341;538.85985
17.28;1265.0419;1205.4045;888.99378;906.59324;578.35679
17.23;1053.1651;1144.2114;838.31169;941.23811;651.69434
17.18;1185.7988;1132.0764;798.58065;800.20089;602.40878
17.13;1233.2074;936.05668;832.94886;834.8114;597.24089
17.08;1084.7811;1073.6408;907.34824;900.61391;723.02605
17.03;1225.3491;1105.4325;965.84124;1028.5001;616.57358
16.98;1177.2575;1148.8285;926.92437;911.12421;573.63273
16.93;1284.0287;1086.8111;915.84034;949.19684;615.25645
16.88;1289.754;917.28633;827.92693;1032.3897;680.42355
16.83;1267.8473;814.2259;788.55111;898.19185;761.34003
16.78;1089.3155;980.6538;858.81017;851.32395;786.85743
16.73;1214.4744;1022.3897;810.06075;973.65819;700.33401
16.68;1291.7496;987.46776;860.43072;759.67452;589.9564
16.63;1122.1525;965.19984;782.98744;797.5701;765.19323
16.58;990.69454;952.58309;1018.2799;780.78246;752.42661
16.53;998.01731;974.74563;929.04106;795.94147;770.09166
16.48;1047.0749;988.23723;805.28931;896.37904;836.79732
16.43;1049.8891;899.95277;756.3148;979.3759;732.22448
16.38;1133.0346;1071.0887;849.49282;818.82707;702.43847
16.33;1104.7496;1064.5172;732.9377;830.29008;667.27039
16.28;1113.0071;917.35323;796.15845;805.86263;724.28886
16.23;1376.5243;1005.017;881.16014;832.86301;805.52263
16.18;1039.3677;979.56021;809.82094;827.23518;712.6089
16.13;962.94139;960.59625;869.74403;756.01317;598.94401
16.08;1043.988;965.52971;899.0105;693.66276;576.64974
16.03;1159.5503;1176.5517;814.92087;743.331;497.07632
15.98;1011.6932;1137.2852;674.15462;748.94514;537.05389
15.93;995.9344;793.59751;817.7526;767.57949;563.28008
15.88;848.9414;864.66301;736.0818;759.60928;463.25908
15.83;1232.905;956.51445;900.3356;700.74888;538.12143
15.78;1071.2658;930.48126;664.34948;611.78194;509.77646
15.73;1239.9047;941.37154;747.92695;553.33732;398.96366
15.68;877.37776;852.07682;791.86393;519.07156;413.63997
15.63;1027.5356;859.7955;740.35673;757.91216;372.58038
15.58;1049.5597;1092.6099;760.47119;706.65667;508.94799
15.53;1101.1008;924.9154;695.76717;577.34876;446.94815
15.48;893.9636;1021.4188;521.98172;696.14001;413.21998
15.43;911.21385;977.35697;703.86235;589.78046;379.79022
15.38;963.33808;906.15877;773.52099;531.1448;355.402
15.33;1042.5025;874.57363;675.81617;566.09443;397.25267
15.28;952.08304;993.28271;859.31108;653.41156;362.4583
15.23;890.34265;898.75829;881.19249;733.41203;341.95621
15.18;1026.1201;1113.0543;804.98701;631.39988;429.93055
15.13;1020.3501;1031.92;770.02342;761.84124;453.79677
15.08;1108.5172;1023.2163;769.00574;579.39701;393.42837
15.03;1005.5807;915.84514;772.79379;716.81948;522.91163
14.98;1047.8762;974.36358;801.41537;732.69861;521.86336
